播放时长,标签个数,硬币数,弹幕数,收藏数,点赞数,评论数,分享数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,存留时长,标签平均每个视频订阅数,up在最热前500条评论的回复率,up在最热前500条评论的点赞率,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否原创_2,是否合作_1,有无简介_0,有无广告_1,弹幕模式_1.0,弹幕模式_2.0,弹幕模式_3.0,弹幕模式_4.0,标题样式_！,标题样式_？,24h播放增量
297,11,1758,437,283,4941,994,560,6.0,118173.0,817.0,-0.0012239902080783,-0.0012239902080783,0.9859375,0.2197725573407166,0.0,0.0,2.047353760445682,23.66573816155989,0,0,1,0,0,0,1,0,0,1,9396.0
103,7,1318,209,937,4363,196,17,6.0,250143.0,356.0,-0.0028089887640449,-0.0028089887640449,0.9873842592592592,0.5867744758971633,0.0,0.0,0.375,3.2573529411764706,0,0,0,0,0,1,0,0,1,0,28256.0
742,4,4801,1047,684,10640,287,92,6.0,1024154.0,330.0,-0.003030303030303,-0.003030303030303,0.9874074074074074,0.1016312303274892,0.0,0.0,0.1377952755905512,6.122047244094488,0,0,0,0,0,0,1,0,0,0,16948.0
120,2,1748,360,1153,22915,233,431,6.0,560581.0,34.0,-0.0294117647058823,-0.0294117647058823,0.9882291666666668,0.000100181328204,0.0,0.0,0.2617801047120419,6.554973821989528,0,0,1,0,0,0,0,0,0,0,258630.0
359,10,1132,643,1638,9024,111,78,6.0,353887.0,82.0,-0.0121951219512195,-0.0121951219512195,0.9888541666666668,0.1621351596729257,0.0,0.0,0.2921348314606741,8.808988764044944,0,0,0,0,0,0,0,1,0,0,139091.0
95,8,1409,222,1869,11700,241,1730,6.0,745872.0,60.0,-0.0166666666666666,-0.0166666666666666,0.989675925925926,2.0344400927324457,0.0,0.0,0.2427184466019417,12.485436893203884,0,0,0,0,0,0,0,0,0,0,132033.0
67,3,7193,673,14817,104628,708,739,6.0,69289.0,18.0,-0.0555555555555555,-0.0555555555555555,0.9897569444444444,0.0636860899104967,0.0,0.0,0.775330396475771,37.74669603524229,0,0,0,0,0,0,1,0,0,0,215649.0
1359,8,2914,525,1312,6955,274,427,6.0,382135.0,301.0,-0.0033222591362126,-0.0033222591362126,0.9901157407407408,0.0590666621281892,0.0,0.0,0.6609195402298851,21.83908045977012,0,0,1,0,0,0,0,1,0,0,54619.0
671,11,2564,519,542,7196,247,186,6.0,463115.0,205.0,-0.0048780487804878,-0.0048780487804878,0.9926967592592592,0.3741564926086834,0.0,0.0,0.7123287671232876,6.13013698630137,0,0,0,0,0,0,0,0,1,0,25746.0
1184,5,4320,722,1809,8448,305,108,6.0,979778.0,203.0,-0.0049261083743842,-0.0049261083743842,0.9929282407407408,0.8424242424242424,0.0,0.0,0.3403361344537815,1.8403361344537807,0,0,0,0,0,0,1,0,0,0,28661.0
270,10,1275,178,1120,6012,177,57,2.0,14158.0,2.0,-0.5,-0.5,0.993900462962963,0.2647058823529412,0.0,0.0,0.456,11.832,0,0,0,0,0,0,0,1,0,0,47748.0
1133,10,5053,385,668,6955,388,191,5.0,2055.0,25.0,-0.04,-0.04,0.9951157407407408,0.2337862580707333,0.0,0.0,1.0594594594594595,2.681081081081081,0,0,0,0,0,0,0,1,1,0,516856.0
600,11,3108,693,657,4669,349,54,6.0,33405.0,49.0,-0.0204081632653061,-0.0204081632653061,0.995162037037037,0.3933452675247919,0.0,0.0,0.7655172413793103,4.117241379310345,0,0,0,0,0,0,0,0,0,0,83145.0
84,9,3748,335,5709,21238,212,512,6.0,300122.0,63.0,-0.0158730158730158,-0.0158730158730158,0.9977199074074076,0.3400084053357336,0.0,0.0,0.3566878980891719,22.987261146496817,0,0,0,0,0,0,1,0,0,0,144066.0
188,2,1182,562,4285,10674,761,1436,6.0,1532322.0,9523.0,-0.0001050089257586,-0.0001050089257586,0.9992361111111112,0.1836837122139913,0.0,0.0,0.242,7.426,1,0,0,0,1,0,0,0,0,0,28237.0
198,5,4665,886,1277,27506,794,227,6.0,158856.0,264.0,-0.0037878787878787,-0.0037878787878787,0.9993518518518518,0.1321016343574923,0.0,0.0,0.382,16.288,0,0,1,0,1,0,0,0,1,0,93493.0
800,8,1501,288,563,3707,131,72,6.0,42631.0,28.0,-0.0357142857142857,-0.0357142857142857,1.0006481481481482,0.1053342336259284,0.0,0.0,1.1408450704225352,17.239436619718308,0,0,1,0,0,0,0,0,0,0,31064.0
128,9,4931,1573,4208,46709,4200,9419,6.0,297953.0,507.0,-0.0019723865877712,-0.0019723865877712,1.0010069444444445,0.1077995969758265,0.0,0.0,3.188,42.788,0,0,0,0,0,0,1,0,0,0,192154.0
187,12,4941,300,572,6294,915,217,6.0,16485.0,24.0,-0.0416666666666666,-0.0416666666666666,1.0025,0.9092708274378856,0.0,0.0,0.862,3.304,0,0,0,0,0,0,1,0,1,0,44409.0
614,10,1346,340,1499,8592,311,397,6.0,1021071.0,182.0,-0.0054945054945054,-0.0054945054945054,1.0028935185185186,0.2203910842061488,0.0,0.0,1.5238095238095235,12.06122448979592,0,0,0,0,1,0,0,0,0,0,79088.0
202,12,1737,63,518,10006,935,152,6.0,424938.0,936.0,-0.001068376068376,-0.001068376068376,1.0041666666666669,0.1846727282995425,0.0,0.0,0.8336673346693386,37.523046092184366,0,0,0,0,0,0,0,1,0,1,22152.0
86,7,2410,382,1284,10002,1362,1406,2.0,13663.0,1.0,-1.0,-1.0,1.0048726851851852,0.084886336801444,0.0,0.0,0.164,3.872,0,0,1,0,0,0,1,0,1,0,40292.0
560,9,3039,185,2973,5841,453,325,5.0,1949.0,8.0,-0.125,-0.125,1.005335648148148,0.1661674593631041,0.0,0.0,0.7883817427385892,1.1825726141078838,0,0,0,0,0,0,0,0,0,0,74818.0
321,11,3684,552,7616,29009,154,2321,6.0,226844.0,174.0,-0.0057471264367816,-0.0057471264367816,1.0064351851851852,0.1070698298417149,0.0,0.0,0.3826086956521739,8.904347826086957,0,0,0,0,0,0,0,0,0,0,69349.0
243,5,11645,460,7400,18512,1119,2112,6.0,253298.0,20.0,-0.05,-0.05,1.0074074074074073,1.05420982910554,0.0,0.0,0.5851703406813628,7.719438877755511,0,0,0,0,0,0,0,1,0,1,76991.0
633,12,2406,327,1165,8289,184,268,6.0,978034.0,108.0,-0.0092592592592592,-0.0092592592592592,1.0084259259259258,0.8100800669216062,0.0,0.0,0.5785123966942148,15.892561983471074,0,0,0,0,0,0,0,1,0,0,48325.0
87,7,2711,247,2804,27342,538,794,6.0,512926.0,243.0,-0.0041152263374485,-0.0041152263374485,1.0105671296296297,0.2325243269519049,0.0,0.0,0.1154639175257732,13.43298969072165,0,0,0,0,1,0,0,0,0,0,123913.0
146,8,2847,367,1949,8163,1739,4110,6.0,99163.0,131.0,-0.0076335877862595,-0.0076335877862595,1.011655092592593,0.2065217391304347,0.0,0.0,0.2324649298597194,7.911823647294589,0,0,0,0,0,0,0,0,0,1,29776.0
91,10,3236,124,3713,11188,190,2972,6.0,29878.0,37.0,-0.027027027027027,-0.027027027027027,1.0118518518518518,2.0344400927324457,0.0,0.0,0.2604166666666667,4.234375,0,0,0,0,0,0,1,0,0,0,343288.0
260,11,4389,1572,1641,42884,880,1727,6.0,1176940.0,201.0,-0.0049751243781094,-0.0049751243781094,1.0127314814814814,0.6667090409844402,0.0,0.0,0.746,28.216,0,0,0,0,0,0,0,0,0,1,113840.0
435,5,1920,511,539,6161,292,267,6.0,163307.0,135.0,-0.0074074074074074,-0.0074074074074074,1.0127777777777778,0.8713598379336541,0.0,0.0,1.3951612903225807,12.258064516129032,0,0,0,0,0,0,0,1,0,1,17004.0
211,6,6665,1628,6979,84753,954,1550,6.0,1219790.0,331.0,-0.0030211480362537,-0.0030211480362537,1.0133101851851851,0.1013162212337478,0.0,0.0,0.7134268537074149,32.06012024048096,0,0,1,0,1,0,0,0,0,0,221796.0
244,11,788,754,4240,7752,337,1353,6.0,234499.0,2125.0,-0.0004705882352941,-0.0004705882352941,1.013611111111111,0.0848896985291335,0.0,0.0,1.0416666666666667,25.553571428571427,0,0,0,0,0,0,0,0,0,0,32886.0
134,12,1289,691,497,11130,340,785,6.0,410115.0,442.0,-0.002262443438914,-0.002262443438914,1.0143402777777777,0.5478799089356858,0.0,0.0,0.2563176895306859,20.23465703971119,0,0,0,0,0,0,0,0,0,0,98450.0
243,6,122,564,652,9789,1443,845,6.0,1505806.0,4677.0,-0.0002138122728244,-0.0002138122728244,1.0147685185185185,0.067724617432535,0.0,0.0,2.166,33.268,0,0,0,0,0,1,0,0,0,0,49033.0
726,8,624,695,860,5166,665,1161,6.0,144437.0,31.0,-0.032258064516129,-0.032258064516129,1.015462962962963,1.1152541182445392,0.0,0.0,2.527638190954774,28.34673366834171,0,0,0,0,0,0,0,1,0,1,24702.0
526,11,1323,456,1506,8412,277,428,6.0,485530.0,302.0,-0.0033112582781456,-0.0033112582781456,1.015914351851852,0.76775956284153,0.0,0.0,0.4896907216494845,23.5,0,0,0,0,0,0,0,0,0,0,45304.0
147,8,5879,286,500,9425,188,74,6.0,1793948.0,1306.0,-0.0007656967840735,-0.0007656967840735,1.0167592592592594,0.096572881322003,0.0,0.0,0.4028776978417266,20.992805755395683,0,0,0,0,1,0,0,0,1,0,11486.0
1034,7,10073,1424,3741,41130,937,1031,6.0,2410318.0,353.0,-0.0028328611898017,-0.0028328611898017,1.0173958333333333,0.7334317145156962,0.0,0.0,2.010666666666667,30.922666666666668,0,0,0,0,0,0,0,0,0,1,45045.0
333,11,1188,139,801,5656,244,549,6.0,242057.0,873.0,-0.0011454753722794,-0.0011454753722794,1.018888888888889,0.2403956259265386,0.0,0.0,0.9212598425196852,13.244094488188976,0,0,0,0,0,0,0,1,0,0,18077.0
523,4,1497,797,622,11392,497,383,6.0,843229.0,64.0,-0.015625,-0.015625,1.0191203703703704,0.3734161052706151,0.0,0.0,0.950191570881226,6.363984674329502,0,0,0,0,0,0,0,1,0,0,46800.0
274,8,7844,1274,15344,33663,1097,2300,6.0,6051116.0,413.0,-0.0024213075060532,-0.0024213075060532,1.0202777777777778,0.4209809264305177,0.0,0.0,1.066,28.364,1,0,0,0,0,0,0,1,1,0,110640.0
237,11,3495,544,665,5777,519,181,5.0,14086.0,65.0,-0.0153846153846153,-0.0153846153846153,1.0208680555555556,0.1657169632615445,0.0,0.0,0.6900958466453674,6.095846645367412,0,0,0,0,0,0,0,1,0,1,20316.0
1435,10,9055,5042,3080,26823,1100,428,6.0,1023715.0,238.0,-0.0042016806722689,-0.0042016806722689,1.0211458333333334,0.769974531042081,0.0,0.0,1.0861723446893787,30.619238476953907,0,0,0,0,1,0,0,0,0,1,114560.0
314,9,15380,408,783,12702,544,52,6.0,198341.0,550.0,-0.0018181818181818,-0.0018181818181818,1.022164351851852,0.4423048354750056,0.0,0.0,2.2191011235955056,20.528089887640448,0,0,1,0,0,0,0,1,0,0,22699.0
190,10,2553,222,1320,5224,305,74,6.0,33870.0,67.0,-0.0149253731343283,-0.0149253731343283,1.0233217592592592,0.1016312303274892,0.0,0.0,1.1041666666666667,3.333333333333333,0,0,0,0,0,0,1,0,0,0,9503.0
128,8,1931,178,1369,6089,334,462,6.0,48285.0,97.0,-0.0103092783505154,-0.0103092783505154,1.0261342592592593,0.4559487265980772,0.0,0.0,0.9438202247191012,5.634831460674158,0,0,0,0,0,0,0,0,0,0,168016.0
169,3,1690,404,1009,36006,415,1015,6.0,506515.0,235.0,-0.0042553191489361,-0.0042553191489361,1.0266782407407409,0.3717520564326025,0.0,0.0,0.8208333333333333,46.04583333333333,0,0,1,0,0,0,0,0,0,0,155496.0
436,7,1138,306,1549,7430,424,2948,6.0,81.0,15.0,-0.0666666666666666,-0.0666666666666666,1.0269097222222223,0.7494562370012859,0.0,0.0,0.2278106508875739,15.328402366863903,0,0,0,0,0,1,0,0,0,0,68567.0
225,8,1958,641,783,6889,446,1783,6.0,1111064.0,4814.0,-0.0002077274615704,-0.0002077274615704,1.027511574074074,0.2186890825200327,0.0,0.0,0.7582417582417582,11.073260073260071,0,0,0,0,0,0,0,0,0,1,41909.0
222,10,3982,189,718,8618,299,122,6.0,1866961.0,267.0,-0.0037453183520599,-0.0037453183520599,1.0288310185185183,0.2626552321382241,0.0,0.0,1.4929577464788732,7.661971830985915,0,0,0,0,1,0,0,0,0,0,29418.0
161,8,2301,124,775,11487,195,116,6.0,1216938.0,113.0,-0.0088495575221238,-0.0088495575221238,1.0288425925925926,0.211273193195769,0.0,0.0,0.7520661157024794,22.71900826446281,0,0,0,0,0,0,1,0,1,0,43287.0
791,13,1703,2198,1929,22004,689,534,6.0,857819.0,606.0,-0.0016501650165016,-0.0016501650165016,1.028923611111111,2.1092423092378443,0.0,0.0,0.9177377892030848,17.640102827763496,0,0,0,0,0,0,0,1,1,0,165602.0
399,8,3199,156,8289,5470,420,657,6.0,777210.0,152.0,-0.006578947368421,-0.006578947368421,1.0290046296296296,0.7162747391164782,0.0,0.0,1.0384615384615383,4.918269230769231,0,0,0,0,1,0,0,0,1,0,115580.0
333,10,3108,734,5211,10912,188,155,6.0,178269.0,75.0,-0.0133333333333333,-0.0133333333333333,1.029826388888889,0.31254447666928,0.0,0.0,0.4264705882352941,8.816176470588236,0,0,0,0,1,0,0,0,0,1,159232.0
71,8,970,82,1305,5402,223,1271,6.0,12770.0,85.0,-0.0117647058823529,-0.0117647058823529,1.0308912037037037,0.0684837011403609,0.0,0.0,0.1421319796954314,7.923857868020304,0,0,0,0,0,0,0,0,0,0,56773.0
179,8,1339,175,1282,6846,158,2686,6.0,125883.0,155.0,-0.0064516129032258,-0.0064516129032258,1.0309375,0.3277859839159691,0.0,0.0,0.3166666666666666,25.53333333333333,0,0,0,0,0,0,0,1,0,0,32087.0
1589,11,3614,654,2121,7229,469,281,6.0,336798.0,68.0,-0.0147058823529411,-0.0147058823529411,1.0318634259259258,0.1269652921981607,0.0,0.0,0.318051575931232,3.667621776504298,0,0,0,0,0,0,0,1,0,1,16780.0
524,11,5021,1770,3057,20594,686,202,6.0,553226.0,188.0,-0.0053191489361702,-0.0053191489361702,1.0333449074074077,0.9096989611478864,0.0,0.0,0.952,21.506666666666668,0,0,0,0,0,0,0,1,0,0,54754.0
490,9,1855,594,3234,6787,235,804,6.0,247923.0,299.0,-0.0033444816053511,-0.0033444816053511,1.0336689814814817,0.1178421554831894,0.0,0.0,0.9830508474576272,4.991525423728813,0,0,0,0,0,0,0,0,1,0,46025.0
302,12,1155,690,609,11650,235,292,6.0,237602.0,30.0,-0.0333333333333333,-0.0333333333333333,1.036412037037037,0.4964646833293636,0.0,0.0,0.3895348837209302,33.08139534883721,0,0,0,0,0,0,0,0,1,0,83241.0
245,5,506,486,1564,12199,1116,301,6.0,676453.0,589.0,-0.0016977928692699,-0.0016977928692699,1.0378587962962964,0.0874067552836294,0.0,0.0,2.43048128342246,19.425133689839573,0,0,1,0,1,0,0,0,0,1,94089.0
77,4,2666,98,1851,10182,309,274,6.0,566609.0,54.0,-0.0185185185185185,-0.0185185185185185,1.0387037037037037,7.804134742969653,0.0,0.0,0.5627906976744186,15.953488372093023,0,0,0,0,0,0,0,0,0,0,44463.0
115,10,1557,372,1531,9714,239,1824,6.0,29645.0,35.0,-0.0285714285714285,-0.0285714285714285,1.0393287037037038,0.1576368193323939,0.0,0.0,0.5625,28.3625,0,0,0,0,0,0,0,0,0,0,292370.0
60,7,67,42,542,15232,112,32,6.0,5069.0,682.0,-0.001466275659824,-0.001466275659824,1.041400462962963,0.6761276491745294,0.0,0.0,1.1607142857142858,49.285714285714285,1,0,1,0,0,0,1,0,0,0,11180.0
150,12,1835,701,3371,14254,1076,3183,6.0,404061.0,354.0,-0.0028248587570621,-0.0028248587570621,1.0415972222222225,1.189406989985109,0.0,0.0,1.288981288981289,8.243243243243244,0,0,1,0,0,0,0,0,0,1,161624.0
217,5,1904,436,282,8704,714,389,6.0,76703.0,185.0,-0.0054054054054054,-0.0054054054054054,1.0422453703703705,0.0022218668947113,0.0,0.0,1.0502645502645502,6.682539682539683,0,0,1,0,0,0,1,0,0,1,110618.0
380,10,3470,5896,1194,31121,934,915,6.0,2588869.0,906.0,-0.0011037527593818,-0.0011037527593818,1.0422569444444445,0.119858692909412,0.0,0.0,1.194,19.7,0,0,0,0,0,0,0,0,0,1,101172.0
535,6,1205,622,675,13571,275,182,6.0,1313537.0,374.0,-0.0026737967914438,-0.0026737967914438,1.0439351851851852,1.3138473757847058,0.0,0.0,0.7672955974842768,26.35220125786164,0,0,0,0,0,0,0,0,0,0,50745.0
700,11,1682,763,652,8357,226,92,6.0,2562462.0,461.0,-0.0021691973969631,-0.0021691973969631,1.0444212962962962,0.0058601296526853,0.0,0.0,0.6428571428571429,16.478571428571428,0,0,0,0,0,0,1,0,1,0,24052.0
831,11,1572,602,639,11214,256,60,6.0,1805979.0,420.0,-0.0023809523809523,-0.0023809523809523,1.0450462962962963,0.4105945926813009,0.0,0.0,0.5671641791044776,2.9328358208955225,0,0,0,0,0,0,1,0,0,0,35085.0
92,9,1104,60,1515,15774,151,591,6.0,2382496.0,337.0,-0.0029673590504451,-0.0029673590504451,1.0452546296296297,1.053464329023904,0.0,0.0,0.4622641509433962,33.320754716981135,0,0,0,0,0,0,1,0,0,0,131724.0
662,10,1556,686,2070,9239,390,160,6.0,353114.0,32.0,-0.03125,-0.03125,1.045451388888889,0.4003223651820516,0.0,0.0,2.7666666666666666,16.933333333333334,0,0,0,0,0,0,0,0,0,0,56634.0
150,2,389,212,1096,16258,722,159,6.0,2045736.0,191.0,-0.0052356020942408,-0.0052356020942408,1.046875,0.7599154026054944,0.0,0.0,1.517915309446254,28.06840390879479,0,0,0,0,0,0,1,0,0,1,56934.0
267,11,2158,621,450,7077,365,184,6.0,585827.0,335.0,-0.0029850746268656,-0.0029850746268656,1.0489699074074077,1.1801242236024845,0.0,0.0,0.6592920353982301,4.314159292035399,0,0,0,0,0,0,1,0,1,0,34446.0
218,8,1447,240,1718,2339,171,418,6.0,1766.0,8.0,-0.125,-0.125,1.0492939814814817,0.2406828232796745,0.0,0.0,0.16,4.806666666666667,0,0,0,0,0,0,0,0,0,0,57927.0
174,2,285,106,1681,12314,533,3106,6.0,14290809.0,5522.0,-0.0001810938065918,-0.0001810938065918,1.0509953703703705,0.1755907071157154,0.0,0.0,2.1121495327102804,38.098130841121495,0,0,0,0,0,0,1,0,0,1,39427.0
158,8,2378,355,2764,13751,242,678,6.0,161938.0,184.0,-0.0054347826086956,-0.0054347826086956,1.0518981481481482,0.617031467627985,0.0,0.0,0.2292993630573248,11.48407643312102,0,0,0,0,0,0,0,0,0,0,28473.0
204,6,2219,130,500,3017,1464,444,6.0,58062.0,181.0,-0.005524861878453,-0.005524861878453,1.0521875,0.0067872973642176,0.0,0.0,2.202479338842976,4.758264462809917,0,0,1,0,0,0,0,0,0,0,48430.0
388,10,5937,1386,1401,37778,625,216,6.0,1996747.0,302.0,-0.0033112582781456,-0.0033112582781456,1.053611111111111,0.7599154026054944,0.0,0.0,0.8735632183908046,15.43103448275862,0,0,1,0,1,0,0,0,0,0,92077.0
122,10,883,350,1506,36320,393,430,6.0,1009835.0,1216.0,-0.0008223684210526,-0.0008223684210526,1.0564004629629629,0.1659566861005572,0.0,0.0,0.6425339366515838,13.665158371040723,0,0,0,0,1,0,0,0,0,0,288106.0
301,11,3225,1492,2168,18289,1555,5018,6.0,681530.0,799.0,-0.0012515644555694,-0.0012515644555694,1.057037037037037,0.4148640390273713,0.0,0.0,1.5050100200400802,18.374749498998,0,0,0,0,0,0,0,0,1,0,71309.0
120,7,2162,172,694,5857,761,187,6.0,987317.0,553.0,-0.0018083182640144,-0.0018083182640144,1.0576157407407407,1.218487394957983,0.0,0.0,0.1182364729458917,1.1142284569138277,0,0,0,0,1,0,0,0,1,0,49659.0
246,4,672,254,456,24559,266,217,6.0,14338842.0,5530.0,-0.0001808318264014,-0.0001808318264014,1.0579282407407409,0.1315134132153502,0.0,0.0,0.2422907488986784,23.22907488986784,0,0,0,0,0,0,0,1,1,0,32209.0
200,5,10069,423,5988,21518,877,1201,6.0,3343568.0,290.0,-0.0034482758620689,-0.0034482758620689,1.0580324074074074,0.510576923076923,0.0,0.0,0.576,12.75,0,0,0,0,0,0,0,1,0,0,24997.0
95,10,1287,17,685,5894,305,605,6.0,255268.0,134.0,-0.0074626865671641,-0.0074626865671641,1.0584837962962963,2.040208789447449,0.0,0.0,0.5158371040723982,10.217194570135746,0,0,0,0,0,0,0,0,0,0,28049.0
714,11,1984,345,556,8012,137,117,6.0,70682.0,27.0,-0.037037037037037,-0.037037037037037,1.0597800925925926,0.1070544477756645,0.0,0.0,0.4787234042553192,16.72340425531915,0,0,0,0,0,0,0,0,0,0,61653.0
283,11,1052,421,1492,26656,330,140,6.0,1694071.0,385.0,-0.0025974025974025,-0.0025974025974025,1.0602662037037036,0.1609820526765597,0.0,0.0,2.542056074766355,44.18691588785047,0,0,0,0,0,0,0,0,1,0,55278.0
396,10,13740,1573,1257,26481,1163,636,6.0,299794.0,141.0,-0.0070921985815602,-0.0070921985815602,1.0653009259259258,0.3741564926086834,0.0,0.0,1.482,15.588,0,0,0,0,0,0,0,0,0,1,508015.0
309,5,2403,901,3218,44875,990,283,6.0,1384922.0,120.0,-0.0083333333333333,-0.0083333333333333,1.0677777777777775,0.0240360078353983,0.0,0.0,1.801033591731266,39.604651162790695,0,0,1,0,0,0,1,0,0,1,173171.0
91,11,5025,328,561,11951,349,569,6.0,325661.0,291.0,-0.0034364261168384,-0.0034364261168384,1.0682407407407408,0.1013343270435782,0.0,0.0,0.3643122676579926,7.83271375464684,0,0,0,0,0,0,0,0,0,0,41911.0
854,8,2785,663,1951,12017,439,325,6.0,1930295.0,94.0,-0.0106382978723404,-0.0106382978723404,1.0686574074074071,0.4002305869425245,0.0,0.0,1.554054054054054,15.454954954954957,0,0,0,0,0,0,0,1,0,0,28813.0
274,6,6086,906,1407,28787,407,428,6.0,1223826.0,417.0,-0.0023980815347721,-0.0023980815347721,1.0693055555555555,0.3731496615376735,0.0,0.0,0.2029411764705882,9.014705882352942,0,0,0,0,0,0,0,0,1,0,66418.0
608,10,7084,1189,12060,25905,579,2884,6.0,3823804.0,556.0,-0.0017985611510791,-0.0017985611510791,1.0695717592592593,0.496955771440108,0.0,0.0,0.8682432432432432,16.9222972972973,0,0,1,0,0,0,0,0,1,0,104638.0
166,1,2234,317,1659,32078,867,217,6.0,1562103.0,1897.0,-0.0005271481286241,-0.0005271481286241,1.0709837962962965,0.0002065345965213,0.0,0.0,0.3226452905811623,29.62324649298597,0,0,0,0,0,0,0,1,0,0,21918.0
177,6,305,240,1214,11753,625,1062,6.0,1506497.0,4685.0,-0.0002134471718249,-0.0002134471718249,1.0721527777777775,0.6116114477011808,0.0,0.0,1.6308243727598566,36.76702508960574,0,0,0,0,0,0,0,1,0,0,31601.0
712,11,912,279,990,2942,370,1432,6.0,4817.0,12.0,-0.0833333333333333,-0.0833333333333333,1.0733333333333333,0.1073617290261965,0.0,0.0,1.0376344086021505,3.4731182795698925,0,0,0,0,0,0,0,0,0,0,21971.0
139,9,896,357,706,10029,516,226,6.0,1013936.0,360.0,-0.0027777777777777,-0.0027777777777777,1.0738541666666668,0.4961716292628239,0.0,0.0,0.1123110151187904,4.077753779697624,0,0,0,0,0,0,0,0,0,0,19261.0
1072,9,1574,202,956,5510,253,265,6.0,559646.0,726.0,-0.0013774104683195,-0.0013774104683195,1.0756944444444445,2.109891336873557,0.0,0.0,0.7266666666666667,17.52,0,0,0,0,0,0,0,1,0,0,38536.0
716,8,20946,1037,41705,28404,694,4192,6.0,701274.0,171.0,-0.0058479532163742,-0.0058479532163742,1.0765625,0.496955771440108,0.0,0.0,0.6433734939759036,5.395180722891566,0,0,1,1,0,0,0,0,0,0,200753.0
172,7,1335,236,1539,29179,381,304,6.0,693653.0,1178.0,-0.0008488964346349,-0.0008488964346349,1.0781944444444445,0.1978633325946746,0.0,0.0,1.4411764705882353,32.18235294117647,0,0,0,0,1,0,0,0,0,0,160235.0
971,11,5238,1444,954,13788,863,575,6.0,239538.0,142.0,-0.0070422535211267,-0.0070422535211267,1.080949074074074,0.1715931469551824,0.0,0.0,1.4317617866004964,34.56079404466501,0,0,1,0,0,0,0,1,0,1,32936.0
239,8,1293,1731,4656,54423,1723,2175,5.0,291222.0,144.0,-0.0069444444444444,-0.0069444444444444,1.0813310185185183,0.044372586005569,0.0,0.0,1.426,21.168,0,0,0,0,0,0,0,1,0,0,139237.0
299,6,10441,438,5361,16123,1559,596,6.0,130740.0,120.0,-0.0083333333333333,-0.0083333333333333,1.083923611111111,0.1077995969758265,0.0,0.0,1.857715430861724,4.935871743486974,0,0,0,0,1,0,0,0,0,1,123911.0
179,10,1333,220,2874,6995,117,2110,6.0,32035.0,83.0,-0.0120481927710843,-0.0120481927710843,1.0855208333333333,0.7599154026054944,0.0,0.0,0.6666666666666666,11.36111111111111,0,0,0,0,0,0,0,0,0,1,20302.0
376,11,1776,349,1797,15628,151,221,6.0,1011877.0,461.0,-0.0021691973969631,-0.0021691973969631,1.086076388888889,0.9179812978646282,0.0,0.0,0.7777777777777778,12.344444444444443,0,0,0,0,0,0,1,0,1,0,51583.0
200,9,2409,188,603,7056,325,214,5.0,27806.0,71.0,-0.0140845070422535,-0.0140845070422535,1.0873726851851853,0.312186997800086,0.0,0.0,2.3392857142857144,7.642857142857143,0,0,0,0,0,0,0,0,0,1,25467.0
260,12,651,872,930,3221,417,1017,6.0,141261.0,629.0,-0.0015898251192368,-0.0015898251192368,1.0883564814814817,1.191632636345553,0.0,0.0,0.5777777777777777,1.95925925925926,0,0,0,0,1,0,0,0,1,0,15897.0
90,8,4441,85,2302,6152,256,206,6.0,7326.0,7.0,-0.1428571428571428,-0.1428571428571428,1.0886689814814814,0.618168691537639,0.0,0.0,0.0901287553648068,6.502145922746781,0,1,0,0,0,0,1,0,0,0,17279.0
288,9,3084,312,954,13338,313,155,6.0,1220918.0,114.0,-0.0087719298245614,-0.0087719298245614,1.0889467592592592,0.2108549111919537,0.0,0.0,1.8,52.448,0,0,0,0,0,0,0,0,0,0,45923.0
540,10,2459,522,253,7692,295,129,6.0,344693.0,252.0,-0.0039682539682539,-0.0039682539682539,1.0912962962962962,0.3741564926086834,0.0,0.0,1.2638888888888888,14.083333333333334,0,0,0,0,1,0,0,0,0,1,46853.0
192,7,1532,944,1432,30325,734,235,6.0,1740273.0,299.0,-0.0033444816053511,-0.0033444816053511,1.0914583333333334,0.3741564926086834,0.0,0.0,0.7545045045045045,15.93018018018018,0,0,0,1,1,0,0,0,0,0,129943.0
142,6,1206,654,1853,33491,760,293,6.0,1423869.0,114.0,-0.0087719298245614,-0.0087719298245614,1.094050925925926,0.2533128340288454,0.0,0.0,0.44,31.722,0,0,0,0,1,0,0,0,0,1,332840.0
